InstanceID,Run,Fitness,BestKnown
995,25,-63105.00,-72707.00
995,26,-64267.00,-72707.00
995,27,-64593.00,-72707.00
995,28,-64697.00,-72707.00
995,29,-64963.00,-72707.00
996,0,-80619.00,-115145.00
996,1,-101997.00,-115145.00
996,2,-97487.00,-115145.00
996,3,-99691.00,-115145.00
996,4,-99215.00,-115145.00
996,5,-101245.00,-115145.00
996,6,-97651.00,-115145.00
996,7,-99647.00,-115145.00
996,8,-98101.00,-115145.00
996,9,-100095.00,-115145.00
996,10,-99161.00,-115145.00
996,11,-99461.00,-115145.00
996,12,-100751.00,-115145.00
996,13,-100045.00,-115145.00
996,14,-99939.00,-115145.00
996,15,-99281.00,-115145.00
996,16,-100285.00,-115145.00
996,17,-98167.00,-115145.00
996,18,-101277.00,-115145.00
996,19,-99205.00,-115145.00
996,20,-98737.00,-115145.00
996,21,-98913.00,-115145.00
996,22,-101067.00,-115145.00
996,23,-97343.00,-115145.00
996,24,-99433.00,-115145.00
996,25,-98313.00,-115145.00
996,26,-99997.00,-115145.00
996,27,-102369.00,-115145.00
996,28,-99041.00,-115145.00
996,29,-99559.00,-115145.00
997,0,-142028.00,-187096.00
997,1,-164776.00,-187096.00
997,2,-163832.00,-187096.00
997,3,-159964.00,-187096.00
997,4,-157706.00,-187096.00
997,5,-162172.00,-187096.00
997,6,-159420.00,-187096.00
997,7,-160986.00,-187096.00
997,8,-164472.00,-187096.00
997,9,-161108.00,-187096.00
997,10,-163724.00,-187096.00
997,11,-160908.00,-187096.00
997,12,-161526.00,-187096.00
997,13,-166852.00,-187096.00
997,14,-161802.00,-187096.00
997,15,-159912.00,-187096.00
997,16,-162968.00,-187096.00
997,17,-163938.00,-187096.00
997,18,-164014.00,-187096.00
997,19,-164426.00,-187096.00
997,20,-160502.00,-187096.00
997,21,-163934.00,-187096.00
997,22,-161068.00,-187096.00
997,23,-160466.00,-187096.00
997,24,-163080.00,-187096.00
997,25,-162324.00,-187096.00
997,26,-163238.00,-187096.00
997,27,-158524.00,-187096.00
997,28,-161398.00,-187096.00
997,29,-162602.00,-187096.00
998,0,-68852.00,-87290.00
998,1,-76592.00,-87290.00
998,2,-76134.00,-87290.00
998,3,-76444.00,-87290.00
998,4,-76844.00,-87290.00
998,5,-75280.00,-87290.00
998,6,-77990.00,-87290.00
998,7,-77706.00,-87290.00
998,8,-73452.00,-87290.00
998,9,-75808.00,-87290.00
998,10,-74986.00,-87290.00
998,11,-76214.00,-87290.00
998,12,-76610.00,-87290.00
998,13,-79556.00,-87290.00
998,14,-78610.00,-87290.00
998,15,-75898.00,-87290.00
998,16,-77680.00,-87290.00
998,17,-74316.00,-87290.00
998,18,-75860.00,-87290.00
998,19,-78022.00,-87290.00
998,20,-77464.00,-87290.00
998,21,-76988.00,-87290.00
998,22,-79324.00,-87290.00
998,23,-77272.00,-87290.00
998,24,-73430.00,-87290.00
998,25,-75080.00,-87290.00
998,26,-78156.00,-87290.00
998,27,-76328.00,-87290.00
998,28,-77998.00,-87290.00
998,29,-74452.00,-87290.00
999,0,-80519.00,-101785.00
999,1,-88195.00,-101785.00
999,2,-86945.00,-101785.00
999,3,-87427.00,-101785.00
999,4,-85903.00,-101785.00
999,5,-87427.00,-101785.00
999,6,-88711.00,-101785.00
999,7,-89693.00,-101785.00
999,8,-89481.00,-101785.00
999,9,-90423.00,-101785.00
999,10,-87531.00,-101785.00
999,11,-87139.00,-101785.00
999,12,-89779.00,-101785.00
999,13,-88747.00,-101785.00
999,14,-89479.00,-101785.00
999,15,-87607.00,-101785.00
999,16,-88929.00,-101785.00
999,17,-88923.00,-101785.00
999,18,-88361.00,-101785.00
999,19,-88213.00,-101785.00
999,20,-88937.00,-101785.00
999,21,-87333.00,-101785.00
999,22,-88535.00,-101785.00
999,23,-88157.00,-101785.00
999,24,-87975.00,-101785.00
999,25,-87895.00,-101785.00
999,26,-88937.00,-101785.00
999,27,-87575.00,-101785.00
999,28,-90179.00,-101785.00
999,29,-88515.00,-101785.00
